"idequivalence_relationship"	"equivalence_term"	"term_descritor_idterm_descritor"
"3695"	7473	"Local Neoplasm Recurrences"	10002
"3696"	7474	"Locoregional Neoplasm Recurrence"	10002
"3697"	7475	"Neoplasm Recurrence, Locoregional"	10002
"3698"	7476	"Neoplasm Recurrences, Local"	10002
"3699"	7477	"Recurrence, Local Neoplasm"	10002
"3700"	7478	"Recurrence, Locoregional Neoplasm"	10002
"3701"	7479	"Recurrences, Local Neoplasm"	10002
"3702"	7480	"Locoregional Neoplasm Recurrences"	10002
"3703"	7481	"Neoplasm Recurrences, Locoregional"	10002
"3704"	7482	"Recurrences, Locoregional Neoplasm"	10002
"3705"	7483	"Neoplasm Remission, Spontaneous"	10003
"3706"	7484	"Remission, Spontaneous Neoplasm"	10003
"3707"	7485	"Regression, Spontaneous Neoplasm"	10003
"3708"	7486	"Spontaneous Neoplasm Regression"	10003
"3709"	7487	"Spontaneous Neoplasm Remission"	10003
"3710"	7488	"Seeding, Neoplasm"	10004
"3711"	7489	"Cancer Staging"	10005
"3712"	7490	"Staging, Neoplasm"	10005
"3713"	7491	"Tumor Staging"	10005
"3714"	7492	"TNM Classification"	10005
"3715"	7493	"TNM Staging"	10005
"3716"	7494	"TNM Staging System"	10005
"3717"	7495	"Classification, TNM"	10005
"3718"	7496	"Classifications, TNM"	10005
"3719"	7497	"Staging System, TNM"	10005
"3720"	7498	"Staging Systems, TNM"	10005
"3721"	7499	"Staging, Cancer"	10005
"3722"	7500	"Staging, TNM"	10005
"3723"	7501	"Staging, Tumor"	10005
"3724"	7502	"System, TNM Staging"	10005
"3725"	7503	"Systems, TNM Staging"	10005
"3726"	7504	"TNM Classifications"	10005
"3727"	7505	"TNM Staging Systems"	10005
"3728"	7506	"Transplantation, Neoplasm"	10006
"3729"	7507	"Neoplasm Transplantations"	10006
"3730"	7508	"Transplantations, Neoplasm"	10006
"3731"	7522	"Histological Type of Neoplasm"	10008
"3732"	7523	"Histological Types of Neoplasms"	10008
"3733"	7524	"Neoplasms by Histological Type"	10008
"3734"	7525	"Neoplasm Histological Type"	10008
"3735"	7526	"Neoplasm Histological Types"	10008
"3736"	7527	"Neoplasms Histological Type"	10008
"3737"	7528	"Neoplasms Histological Types"	10008
"3738"	7529	"Neoplasms by Sites"	10009
"3739"	7530	"Site, Neoplasm"	10009
"3740"	7531	"Sites, Neoplasm"	10009
"3741"	7532	"Neoplasm Site"	10009
"3742"	7533	"Neoplasm Sites"	10009
"3743"	7534	"Connective Tissue Neoplasms"	10010
"3744"	7535	"Connective Tissue Neoplasm"	10010
"3745"	7536	"Neoplasm, Connective Tissue"	10010
"3746"	7537	"Experimental Neoplasms"	10012
"3747"	7538	"Experimental Neoplasm"	10012
"3748"	7539	"Neoplasm, Experimental"	10012
"3749"	7540	"Epithelial Neoplasms"	10013
"3750"	7541	"Glandular Neoplasms"	10013
"3751"	7542	"Glandular and Epithelial Neoplasms"	10013
"3752"	7543	"Neoplasms, Epithelial"	10013
"3753"	7544	"Neoplasms, Glandular"	10013
"3754"	7545	"Neoplasms, Glandular Epithelial"	10013
"3755"	7546	"Epithelial Neoplasm"	10013
"3756"	7547	"Epithelial Neoplasm, Glandular"	10013
"3757"	7548	"Epithelial Neoplasms, Glandular"	10013
"3758"	7549	"Glandular Epithelial Neoplasm"	10013
"3759"	7550	"Glandular Epithelial Neoplasms"	10013
"3760"	7551	"Glandular Neoplasm"	10013
"3761"	7552	"Neoplasm, Epithelial"	10013
"3762"	7553	"Neoplasm, Glandular"	10013
"3763"	7554	"Neoplasm, Glandular Epithelial"	10013
"3764"	7555	"Hormone-Dependent Neoplasms"	10014
"3765"	7556	"Hormone Dependent Neoplasms"	10014
"3766"	7557	"Hormone-Dependent Neoplasm"	10014
"3767"	7558	"Neoplasm, Hormone-Dependent"	10014
"3768"	7559	"Neoplasms, Hormone Dependent"	10014
"3769"	7560	"Neoplasms, Synchronous"	10016
"3770"	7561	"Neoplasms, Synchronous Multiple Primary"	10016
"3771"	7562	"Multiple Primary Neoplasms"	10016
"3772"	7563	"Multiple Primary Neoplasms, Synchronous"	10016
"3773"	7564	"Synchronous Multiple Primary Neoplasms"	10016
"3774"	7565	"Synchronous Neoplasms"	10016
"3775"	7566	"Multiple Primary Neoplasm"	10016
"3776"	7567	"Neoplasm, Multiple Primary"	10016
"3777"	7568	"Neoplasm, Synchronous"	10016
"3778"	7569	"Primary Neoplasm, Multiple"	10016
"3779"	7570	"Primary Neoplasms, Multiple"	10016
"3780"	7571	"Synchronous Neoplasm"	10016
"3781"	7572	"Myoblastoma"	10017
"3782"	7573	"Myofibroblastoma"	10017
"3783"	7574	"Muscle Tissue Neoplasms"	10017
"3784"	7575	"Muscle Tissue Neoplasm"	10017
"3785"	7576	"Myoblastomas"	10017
"3786"	7577	"Myofibroblastomas"	10017
"3787"	7578	"Neoplasm, Muscle Tissue"	10017
"3788"	7579	"Neoplasms, Nervous Tissue"	10018
"3789"	7580	"Nerve Tissue Neoplasms"	10018
"3790"	7581	"Nervous Tissue Neoplasms"	10018
"3791"	7582	"Neoplasm, Nerve Tissue"	10018
"3792"	7583	"Neoplasm, Nervous Tissue"	10018
"3793"	7584	"Nerve Tissue Neoplasm"	10018
"3794"	7585	"Nervous Tissue Neoplasm"	10018
"3795"	7586	"Radiation-Induced Cancer"	10019
"3796"	7587	"Cancer, Radiation-Induced"	10019
"3797"	7588	"Radiation-Induced Neoplasms"	10019
"3798"	7589	"Cancer, Radiation Induced"	10019
"3799"	7590	"Cancers, Radiation-Induced"	10019
"3800"	7591	"Neoplasm, Radiation-Induced"	10019
"3801"	7592	"Neoplasms, Radiation Induced"	10019
"3802"	7593	"Radiation Induced Cancer"	10019
"3803"	7594	"Radiation Induced Neoplasms"	10019
"3804"	7595	"Radiation-Induced Cancers"	10019
"3805"	7596	"Radiation-Induced Neoplasm"	10019
"3806"	7597	"Neoplasm Metastasis, Unknown Primary"	10020
"3807"	7598	"Neoplasms, Occult Primary"	10020
"3808"	7599	"Occult Primary Neoplasms"	10020
"3809"	7600	"Unknown Primary Tumors"	10020
"3810"	7601	"CUP"	10020
"3811"	7602	"Unknown Primary Neoplasms"	10020
"3812"	7603	"Neoplasm, Occult Primary"	10020
"3813"	7604	"Cancer of Unknown Primary"	10020
"3814"	7605	"Occult Primary Neoplasm"	10020
"3815"	7606	"Primary Neoplasm, Occult"	10020
"3816"	7607	"Primary Neoplasm, Unknown"	10020
"3817"	7608	"Primary Neoplasms, Occult"	10020
"3818"	7609	"Primary Neoplasms, Unknown"	10020
"3819"	7610	"Primary Tumor, Unknown"	10020
"3820"	7611	"Primary Tumors, Unknown"	10020
"3821"	7612	"Tumor, Unknown Primary"	10020
"3822"	7613	"Tumors, Unknown Primary"	10020
"3823"	7614	"Unknown Primary Neoplasm"	10020
"3824"	7615	"Unknown Primary Tumor"	10020
"3825"	7616	"Blood Vessel Tumors"	10021
"3826"	7617	"Vascular Tissue Neoplasms"	10021
"3827"	7618	"Blood Vessel Tumor"	10021
"3828"	7619	"Neoplasm, Vascular Tissue"	10021
"3829"	7620	"Tumor, Blood Vessel"	10021
"3830"	7621	"Tumors, Blood Vessel"	10021
"3831"	7622	"Vascular Tissue Neoplasm"	10021
"3832"	7623	"Neoplasms, Nervous System"	10060
"3833"	7624	"Nervous System Tumors"	10060
"3834"	7625	"Tumors of the Nervous System"	10060
"3835"	7626	"Neoplasm, Nervous System"	10060
"3836"	7627	"Nervous System Neoplasm"	10060
"3837"	7628	"Nervous System Tumor"	10060
"3838"	7629	"Tumor, Nervous System"	10060
"3839"	7630	"Tumors, Nervous System"	10060
"3840"	7631	"Cancer of Nose"	10298
"3841"	7632	"Nasal Neoplasms"	10298
"3842"	7633	"Nose Cancer"	10298
"3843"	7634	"Cancer of the Nose"	10298
"3844"	7635	"Nasal Cancer"	10298
"3845"	7636	"Neoplasms, Nose"	10298
"3846"	7637	"Cancer, Nasal"	10298
"3847"	7638	"Cancer, Nose"	10298
"3848"	7639	"Cancers, Nasal"	10298
"3849"	7640	"Cancers, Nose"	10298
"3850"	7641	"Nasal Cancers"	10298
"3851"	7642	"Nasal Neoplasm"	10298
"3852"	7643	"Neoplasm, Nasal"	10298
"3853"	7644	"Neoplasm, Nose"	10298
"3854"	7645	"Neoplasms, Nasal"	10298
"3855"	7646	"Nose Cancers"	10298
"3856"	7647	"Nose Neoplasm"	10298
"3857"	7648	"Neoplasm, Orbital"	10540
"3858"	7649	"Neoplasms, Orbital"	10540
"3859"	7650	"Orbital Neoplasm"	10540
"3860"	7651	"Neoplasms, Otorhinolaryngologic"	10655
"3861"	7652	"Neoplasms, Otorhinolaryngological"	10655
"3862"	7653	"Ootorhinolaryngeal Neoplasms"	10655
"3863"	7654	"Otorhinolaryngeal Cancer"	10655
"3864"	7655	"Otorhinolaryngologic Neoplasm"	10655
"3865"	7656	"Otorhinolaryngological Neoplasms"	10655
"3866"	7657	"Cancer, Otorhinolaryngeal"	10655
"3867"	7658	"Cancers, Otorhinolaryngeal"	10655
"3868"	7659	"Neoplasm, Ootorhinolaryngeal"	10655
"3869"	7660	"Neoplasm, Otorhinolaryngologic"	10655
"3870"	7661	"Neoplasm, Otorhinolaryngological"	10655
"3871"	7662	"Neoplasms, Ootorhinolaryngeal"	10655
"3872"	7663	"Ootorhinolaryngeal Neoplasm"	10655
"3873"	7664	"Otorhinolaryngeal Cancers"	10655
"3874"	7665	"Otorhinolaryngological Neoplasm"	10655
"3875"	7666	"Neoplasm, Palatal"	10770
"3876"	7667	"Neoplasms, Palatal"	10770
"3877"	7668	"Palatal Neoplasm"	10770
"3878"	7669	"Cancer of Parotid"	10913
"3879"	7670	"Parotid Cancer"	10913
"3880"	7671	"Cancer of the Parotid"	10913
"3881"	7672	"Neoplasms, Parotid"	10913
"3882"	7673	"Cancer, Parotid"	10913
"3883"	7674	"Cancers, Parotid"	10913
"3884"	7675	"Neoplasm, Parotid"	10913
"3885"	7676	"Parotid Cancers"	10913
"3886"	7677	"Parotid Neoplasm"	10913
"3887"	7678	"Cancer of Pelvis"	10990
"3888"	7679	"Pelvic Cancer"	10990
"3889"	7680	"Cancer of the Pelvis"	10990
"3890"	7681	"Neoplasms of Pelvis"	10990
"3891"	7682	"Pelvis Cancer"	10990
"3892"	7683	"Pelvis Neoplasms"	10990
"3893"	7684	"Cancer, Pelvic"	10990
"3894"	7685	"Cancer, Pelvis"	10990
"3895"	7686	"Cancers, Pelvic"	10990
"3896"	7687	"Cancers, Pelvis"	10990
"3897"	7688	"Neoplasm, Pelvic"	10990
"3898"	7689	"Neoplasm, Pelvis"	10990
"3899"	7690	"Neoplasms, Pelvic"	10990
"3900"	7691	"Neoplasms, Pelvis"	10990
"3901"	7692	"Pelvic Cancers"	10990
"3902"	7693	"Pelvic Neoplasm"	10990
"3903"	7694	"Pelvis Cancers"	10990
"3904"	7695	"Pelvis Neoplasm"	10990
"3905"	7696	"Peripheral Nerve Neoplasms"	11126
"3906"	7697	"Peripheral Nerve Neoplasms, Benign"	11126
"3907"	7698	"Malignant Peripheral Nerve Sheath Tumour"	11126
"3908"	7699	"Peripheral Nerve Neoplastic Infiltration"	11126
"3909"	7700	"Peripheral Nerve Tumors"	11126
"3910"	7701	"Peripheral Nervous System Benign Neoplasms"	11126
"3911"	7702	"MPNST"	11126
"3912"	7703	"Neoplasm, Peripheral Nerve"	11126
"3913"	7704	"Neoplasms, Peripheral Nerve"	11126
"3914"	7705	"Nerve Neoplasm, Peripheral"	11126
"3915"	7706	"Nerve Neoplasms, Peripheral"	11126
"3916"	7707	"Nerve Tumor, Peripheral"	11126
"3917"	7708	"Nerve Tumors, Peripheral"	11126
"3918"	7709	"Peripheral Nerve Neoplasm"	11126
"3919"	7710	"Peripheral Nerve Tumor"	11126
"3920"	7711	"Tumor, Peripheral Nerve"	11126
"3921"	7712	"Tumors, Peripheral Nerve"	11126
"3922"	7713	"Neoplasm, Peritoneal"	11136
"3923"	7714	"Neoplasms, Peritoneal"	11136
"3924"	7715	"Peritoneal Neoplasm"	11136
"3925"	7716	"Neoplasms, Pleural"	11580
"3926"	7717	"Neoplasm, Pleural"	11580
"3927"	7718	"Pleural Neoplasm"	11580
"3928"	7719	"Neoplasm, Retroperitoneal"	12715
"3929"	7720	"Neoplasms, Retroperitoneal"	12715
"3930"	7721	"Retroperitoneal Neoplasm"	12715
"3931"	7722	"Neoplasm RNA"	12851
"3932"	7723	"Neoplasms, Sebaceous Gland"	13135
"3933"	7724	"Neoplasm, Sebaceous Gland"	13135
"3934"	7725	"Sebaceous Gland Neoplasm"	13135
"3935"	7726	"Neoplasms, Skull"	13386
"3936"	7727	"Neoplasm, Skull"	13386
"3937"	7728	"Skull Neoplasm"	13386
"3938"	7729	"Neoplasm, Soft Tissue"	13480
"3939"	7730	"Neoplasms, Soft Tissue"	13480
"3940"	7731	"Soft Tissue Neoplasm"	13480
"3941"	7732	"Neoplasm, Spinal"	13617
"3942"	7733	"Neoplasms, Spinal"	13617
"3943"	7734	"Spinal Neoplasm"	13617
"3944"	7735	"Cancer of Spleen"	13650
"3945"	7736	"Spleen Cancer"	13650
"3946"	7737	"Cancer of the Spleen"	13650
"3947"	7738	"Neoplasms, Splenic"	13650
"3948"	7739	"Spleen Neoplasms"	13650
"3949"	7740	"Splenic Cancer"	13650
"3950"	7741	"Cancer, Spleen"	13650
"3951"	7742	"Cancer, Splenic"	13650
"3952"	7743	"Cancers, Spleen"	13650
"3953"	7744	"Cancers, Splenic"	13650
"3954"	7745	"Neoplasm, Spleen"	13650
"3955"	7746	"Neoplasm, Splenic"	13650
"3956"	7747	"Neoplasms, Spleen"	13650
"3957"	7748	"Spleen Cancers"	13650
"3958"	7749	"Spleen Neoplasm"	13650
"3959"	7750	"Splenic Cancers"	13650
"3960"	7751	"Splenic Neoplasm"	13650
"3961"	7752	"Gland Neoplasm, Sublingual"	13847
"3962"	7753	"Gland Neoplasms, Sublingual"	13847
"3963"	7754	"Neoplasm, Sublingual Gland"	13847
"3964"	7755	"Neoplasms, Sublingual Gland"	13847
"3965"	7756	"Sublingual Gland Neoplasm"	13847
"3966"	7757	"Gland Neoplasm, Submandibular"	13850
"3967"	7758	"Gland Neoplasms, Submandibular"	13850
"3968"	7759	"Neoplasm, Submandibular Gland"	13850
"3969"	7760	"Neoplasms, Submandibular Gland"	13850
"3970"	7761	"Submandibular Gland Neoplasm"	13850
"3971"	7762	"Neoplasms, Sweat Gland"	14019
"3972"	7763	"Neoplasm, Sweat Gland"	14019
"3973"	7764	"Sweat Gland Neoplasm"	14019
"3974"	7765	"Neoplasm, Thoracic"	14353
"3975"	7766	"Neoplasms, Thoracic"	14353
"3976"	7767	"Thoracic Neoplasm"	14353
"3977"	7768	"Cancer of Thymus"	14407
"3978"	7769	"Thymus Cancer"	14407
"3979"	7770	"Thymus Tumors"	14407
"3980"	7771	"Cancer of the Thymus"	14407
"3981"	7772	"Neoplasms, Thymic"	14407
"3982"	7773	"Neoplasms, Thymus"	14407
"3983"	7774	"Thymic Cancer"	14407
"3984"	7775	"Thymic Neoplasms"	14407
"3985"	7776	"Thymic Tumors"	14407
"3986"	7777	"Cancer, Thymic"	14407
"3987"	7778	"Cancer, Thymus"	14407
"3988"	7779	"Cancers, Thymic"	14407
"3989"	7780	"Cancers, Thymus"	14407
"3990"	7781	"Neoplasm, Thymic"	14407
"3991"	7782	"Neoplasm, Thymus"	14407
"3992"	7783	"Thymic Cancers"	14407
"3993"	7784	"Thymic Neoplasm"	14407
"3994"	7785	"Thymic Tumor"	14407
"3995"	7786	"Thymus Cancers"	14407
"3996"	7787	"Thymus Neoplasm"	14407
"3997"	7788	"Thymus Tumor"	14407
"3998"	7789	"Tumor, Thymic"	14407
"3999"	7790	"Tumor, Thymus"	14407
"4000"	7791	"Tumors, Thymic"	14407
"4001"	7792	"Tumors, Thymus"	14407
"4002"	7793	"Cancer of Tongue"	14512
"4003"	7794	"Tongue Cancer"	14512
"4004"	7795	"Cancer of the Tongue"	14512
"4005"	7796	"scc-25"	14512
"4006"	7797	"scc25"	14512
"4007"	7798	"Cancers, Tongue"	14512
"4008"	7799	"Neoplasm, Tongue"	14512
"4009"	7800	"Tongue Cancers"	14512
"4010"	7801	"Tongue Neoplasm"	14512
"4011"	7802	"Cancer of Tonsil"	14517
"4012"	7803	"Tonsillar Cancer"	14517
"4013"	7804	"Cancer of the Tonsil"	14517
"4014"	7805	"Neoplasms, Tonsil"	14517
"4015"	7806	"Neoplasms, Tonsillar"	14517
"4016"	7807	"Tonsil Cancer"	14517
"4017"	7808	"Tonsil Neoplasms"	14517
"4018"	7809	"Cancer, Tonsil"	14517
"4019"	7810	"Cancer, Tonsillar"	14517
"4020"	7811	"Cancers, Tonsil"	14517
"4021"	7812	"Cancers, Tonsillar"	14517
"4022"	7813	"Neoplasm, Tonsil"	14517
"4023"	7814	"Neoplasm, Tonsillar"	14517
"4024"	7815	"Tonsil Cancers"	14517
"4025"	7816	"Tonsil Neoplasm"	14517
"4026"	7817	"Tonsillar Cancers"	14517
"4027"	7818	"Tonsillar Neoplasm"	14517
"4028"	7819	"Neoplasm, Tracheal"	14583
"4029"	7820	"Neoplasms, Tracheal"	14583
"4030"	7821	"Tracheal Neoplasm"	14583
"4031"	7822	"Trophoblastic Cancer"	14775
"4032"	7823	"Trophoblastic Tumor"	14775
"4033"	7824	"Neoplasms, Trophoblastic"	14775
"4034"	7825	"Trophoblast Cancer"	14775
"4035"	7826	"Trophoblast Neoplasms"	14775
"4036"	7827	"Trophoblast Tumor"	14775
"4037"	7828	"Cancer, Trophoblast"	14775
"4038"	7829	"Cancer, Trophoblastic"	14775
"4039"	7830	"Cancers, Trophoblast"	14775
"4040"	7831	"Cancers, Trophoblastic"	14775
"4041"	7832	"Neoplasm, Trophoblast"	14775
"4042"	7833	"Neoplasm, Trophoblastic"	14775
"4043"	7834	"Neoplasms, Trophoblast"	14775
"4044"	7835	"Trophoblast Cancers"	14775
"4045"	7836	"Trophoblast Neoplasm"	14775
"4046"	7837	"Trophoblast Tumors"	14775
"4047"	7838	"Trophoblastic Cancers"	14775
"4048"	7839	"Trophoblastic Neoplasm"	14775
"4049"	7840	"Trophoblastic Tumors"	14775
"4050"	7841	"Tumor, Trophoblast"	14775
"4051"	7842	"Tumor, Trophoblastic"	14775
"4052"	7843	"Tumors, Trophoblast"	14775
"4053"	7844	"Tumors, Trophoblastic"	14775
"4054"	7845	"Cancer of Urinary Tract"	15015
"4055"	7846	"Urinary Tract Cancer"	15015
"4056"	7847	"Urologic Cancer"	15015
"4057"	7848	"Cancer of the Urinary Tract"	15015
"4058"	7849	"Neoplasms, Urologic"	15015
"4059"	7850	"Urinary Tract Neoplasms"	15015
"4060"	7851	"Urological Cancer"	15015
"4061"	7852	"Urological Neoplasms"	15015
"4062"	7853	"Cancer, Urinary Tract"	15015
"4063"	7854	"Cancer, Urologic"	15015
"4064"	7855	"Cancer, Urological"	15015
"4065"	7856	"Cancers, Urinary Tract"	15015
"4066"	7857	"Cancers, Urologic"	15015
"4067"	7858	"Cancers, Urological"	15015
"4068"	7859	"Neoplasm, Urinary Tract"	15015
"4069"	7860	"Neoplasm, Urologic"	15015
"4070"	7861	"Neoplasm, Urological"	15015
"4071"	7862	"Neoplasms, Urinary Tract"	15015
"4072"	7863	"Neoplasms, Urological"	15015
"4073"	7864	"Tract Neoplasm, Urinary"	15015
"4074"	7865	"Tract Neoplasms, Urinary"	15015
"4075"	7866	"Urinary Tract Cancers"	15015
"4076"	7867	"Urinary Tract Neoplasm"	15015
"4077"	7868	"Urologic Cancers"	15015
"4078"	7869	"Urologic Neoplasm"	15015
"4079"	7870	"Urological Cancers"	15015
"4080"	7871	"Urological Neoplasm"	15015
"4081"	7872	"Neoplasm, Uveal"	15047
"4082"	7873	"Neoplasms, Uveal"	15047
"4083"	7874	"Uveal Neoplasm"	15047
"4084"	7875	"Cancer, Supratentorial"	15582
"4085"	7876	"Benign Supratentorial Neoplasms"	15582
"4086"	7877	"Malignant Supratentorial Neoplasms"	15582
"4087"	7878	"Neoplasms, Supratentorial"	15582
"4088"	7879	"Primary Supratentorial Neoplasms"	15582
"4089"	7880	"Supratentorial Neoplasms, Benign"	15582
"4090"	7881	"Supratentorial Neoplasms, Malignant"	15582
"4091"	7882	"Supratentorial Neoplasms, Primary"	15582
"4092"	7883	"Supratentorial Tumors"	15582
"4093"	7884	"Benign Supratentorial Neoplasm"	15582
"4094"	7885	"Cancers, Supratentorial"	15582
"4095"	7886	"Malignant Supratentorial Neoplasm"	15582
"4096"	7887	"Neoplasm, Benign Supratentorial"	15582
"4097"	7888	"Neoplasm, Malignant Supratentorial"	15582
"4098"	7889	"Neoplasm, Primary Supratentorial"	15582
"4099"	7890	"Neoplasm, Supratentorial"	15582
"4100"	7891	"Neoplasms, Benign Supratentorial"	15582
"4101"	7892	"Neoplasms, Malignant Supratentorial"	15582
"4102"	7893	"Neoplasms, Primary Supratentorial"	15582
"4103"	7894	"Primary Supratentorial Neoplasm"	15582
"4104"	7895	"Supratentorial Cancer"	15582
"4105"	7896	"Supratentorial Cancers"	15582
"4106"	7897	"Supratentorial Neoplasm"	15582
"4107"	7898	"Supratentorial Neoplasm, Benign"	15582
"4108"	7899	"Supratentorial Neoplasm, Malignant"	15582
"4109"	7900	"Supratentorial Neoplasm, Primary"	15582
"4110"	7901	"Supratentorial Tumor"	15582
"4111"	7902	"Tumor, Supratentorial"	15582
"4112"	7903	"Tumors, Supratentorial"	15582
"4113"	7904	"Epidural Neoplasm, Malignant"	15583
"4114"	7905	"Epidural Tumors"	15583
"4115"	7906	"Malignant Epidural Neoplasm"	15583
"4116"	7907	"Neoplasms, Epidural"	15583
"4117"	7908	"Epidural Neoplasm"	15583
"4118"	7909	"Epidural Neoplasms, Malignant"	15583
"4119"	7910	"Epidural Tumor"	15583
"4120"	7911	"Malignant Epidural Neoplasms"	15583
"4121"	7912	"Colorectal Cancer"	15585
"4122"	7913	"Colorectal Carcinoma"	15585
"4123"	7914	"Colorectal Tumors"	15585
"4124"	7915	"Caco 2"	15585
"4125"	7916	"Cancer, Colorectal"	15585
"4126"	7917	"Cancers, Colorectal"	15585
"4127"	7918	"Carcinoma, Colorectal"	15585
"4128"	7919	"Caco-2"	15585
"4129"	7920	"Colorectal Cancers"	15585
"4130"	7921	"Colorectal Carcinomas"	15585
"4131"	7922	"Colorectal Neoplasm"	15585
"4132"	7923	"Colorectal Tumor"	15585
"4133"	7924	"Neoplasm, Colorectal"	15585
"4134"	7925	"CRC"	15585
"4135"	7926	"Tumors, Colorectal"	15585
"4136"	7927	"Infratentorial Tumors"	15593
"4137"	7928	"Posterior Fossa Neoplasms"	15593
"4138"	7929	"Benign Infratentorial Neoplasms"	15593
"4139"	7930	"Infratentorial Cancer"	15593
"4140"	7931	"Infratentorial Neoplasms, Benign"	15593
"4141"	7932	"Infratentorial Neoplasms, Malignant"	15593
"4142"	7933	"Malignant Infratentorial Neoplasms"	15593
"4143"	7934	"Neoplasms, Infratentorial"	15593
"4144"	7935	"Neoplasms, Posterior Fossa"	15593
"4145"	7936	"Posterior Fossa Tumors"	15593
"4146"	7937	"Benign Infratentorial Neoplasm"	15593
"4147"	7938	"Cancer, Infratentorial"	15593
"4148"	7939	"Cancers, Infratentorial"	15593
"4149"	7940	"Infratentorial Cancers"	15593
"4150"	7941	"Infratentorial Neoplasm"	15593
"4151"	7942	"Infratentorial Neoplasm, Benign"	15593
"4152"	7943	"Infratentorial Neoplasm, Malignant"	15593
"4153"	7944	"Infratentorial Tumor"	15593
"4154"	7945	"Malignant Infratentorial Neoplasm"	15593
"4155"	7946	"Neoplasm, Benign Infratentorial"	15593
"4156"	7947	"Neoplasm, Infratentorial"	15593
"4157"	7948	"Neoplasm, Malignant Infratentorial"	15593
"4158"	7949	"Neoplasm, Posterior Fossa"	15593
"4159"	7950	"Neoplasms, Benign Infratentorial"	15593
"4160"	7951	"Neoplasms, Malignant Infratentorial"	15593
"4161"	7952	"Posterior Fossa Neoplasm"	15593
"4162"	7953	"Posterior Fossa Tumor"	15593
"4163"	7954	"Tumor, Infratentorial"	15593
"4164"	7955	"Tumor, Posterior Fossa"	15593
"4165"	7956	"Tumors, Infratentorial"	15593
"4166"	7957	"Tumors, Posterior Fossa"	15593
"4167"	7958	"Animal Mammary Carcinoma"	15956
"4168"	7959	"Mammary Carcinoma, Animal"	15956
"4169"	7960	"Mammary Neoplasms"	15956
"4170"	7961	"Neoplasms, Mammary"	15956
"4171"	7962	"Animal Mammary Carcinomas"	15956
"4172"	7963	"Animal Mammary Neoplasm"	15956
"4173"	7964	"Animal Mammary Neoplasms"	15956
"4174"	7965	"Carcinoma, Animal Mammary"	15956
"4175"	7966	"Carcinomas, Animal Mammary"	15956
"4176"	7967	"Mammary Carcinomas, Animal"	15956
"4177"	7968	"Mammary Neoplasm"	15956
"4178"	7969	"Mammary Neoplasm, Animal"	15956
"4179"	7970	"Neoplasm, Animal Mammary"	15956
"4180"	7971	"Neoplasm, Mammary"	15956
"4181"	7972	"Neoplasms, Animal Mammary"	15956
"4182"	7973	"Neoplasms, Iris"	16060
"4183"	7974	"Iris Neoplasm"	16060
"4184"	7975	"Neoplasm, Iris"	16060
"4185"	7976	"Neoplasms, Central Nervous System"	16632
"4186"	7977	"Central Nervous System Neoplasms, Primary"	16632
"4187"	7978	"Central Nervous System Tumors"	16632
"4188"	7979	"Primary Central Nervous System Neoplasms"	16632
"4189"	7980	"Tumors, Central Nervous System"	16632
"4190"	7981	"Choroid Plexus Tumors"	16634
"4191"	7982	"Choroid Plexus Neoplasms, Primary"	16634
"4192"	7983	"Neoplasms, Choroid Plexus"	16634
"4193"	7984	"Primary Choroid Plexus Neoplasms"	16634
"4194"	7985	"Choroid Plexus Neoplasm"	16634
"4195"	7986	"Choroid Plexus Tumor"	16634
"4196"	7987	"Neoplasm, Choroid Plexus"	16634
"4197"	7988	"Neoplasms, Metachronous"	16684
"4198"	7989	"Neoplasms, Metachronous Second Primary"	16684
"4199"	7990	"Neoplasms, Therapy-Related"	16684
"4200"	7991	"Neoplasms, Treatment-Related"	16684
"4201"	7992	"Second Malignancy"	16684
"4202"	7993	"Second Neoplasm"	16684
"4203"	7994	"Second Primary Neoplasms"	16684
"4204"	7995	"Therapy-Associated Neoplasms"	16684
