"idequivalence_relationship"	"equivalence_term"	"term_descritor_idterm_descritor"
"67853"	68190	"PGR"	12051
"67854"	68191	"progesterone receptor"	12051
"67855"	68193	"NR3C3"	12051
"67856"	68194	"PGRMC1"	12052
"67857"	68195	"progesterone receptor membrane component 1"	12052
"67858"	68196	"HPR6.6"	12052
"67859"	68197	"Dap1"	12052
"67860"	68198	"IZA"	12052
"67861"	68199	"MPR"	12052
"67862"	68200	"PGRMC2"	12053
"67863"	68201	"progesterone receptor membrane component 2"	12053
"67864"	68202	"PMBP"	12053
"67865"	68203	"DG6"	12053
"67866"	68204	"PGS1"	12054
"67867"	68205	"phosphatidylglycerophosphate synthase 1"	12054
"67868"	68206	"DKFZP762M186"	12054
"67869"	68207	"PHACTR1"	12055
"67870"	68208	"phosphatase and actin regulator 1"	12055
"67871"	68209	"RPEL1"	12055
"67872"	68210	"KIAA1733"	12055
"67873"	68211	"dJ257A7.2"	12055
"67874"	68212	"RPEL"	12055
"67875"	68213	"PHACTR2"	12056
"67876"	68214	"phosphatase and actin regulator 2"	12056
"67877"	68215	"C6orf56"	12056
"67878"	68216	"KIAA0680"	12056
"67879"	68217	"PHACTR3"	12057
"67880"	68218	"phosphatase and actin regulator 3"	12057
"67881"	68219	"C20orf101"	12057
"67882"	68220	"PPP1R123"	12057
"67883"	68221	"protein phosphatase 1, regulatory subunit 123"	12057
"67884"	68222	"H17739"	12057
"67885"	68223	"SCAPIN1"	12057
"67886"	68224	"SCAPININ"	12057
"67887"	68225	"PHACTR4"	12058
"67888"	68226	"phosphatase and actin regulator 4"	12058
"67889"	68227	"FLJ13171"	12058
"67890"	68228	"PPP1R124"	12058
"67891"	68229	"protein phosphatase 1, regulatory subunit 124"	12058
"67892"	68230	"PHAX"	12059
"67893"	68231	"phosphorylated adaptor for RNA export"	12059
"67894"	68232	"RNUXA"	12059
"67895"	68233	"FLJ13193"	12059
"67896"	68234	"PHB"	12060
"67897"	68235	"prohibitin"	12060
"67898"	68236	"PHB1"	12060
"67899"	68237	"HEL-215"	12060
"67900"	68238	"HEL-S-54e"	12060
"67901"	68239	"PHB2"	12061
"67902"	68240	"prohibitin 2"	12061
"67903"	68241	"REA"	12061
"67904"	68242	"BCAP37"	12061
"67905"	68243	"Bap37"	12061
"67906"	68244	"p22"	12061
"67907"	68246	"PNAS-141"	12061
"67908"	68247	"hBAP"	12061
"67909"	68248	"PHC1"	12062
"67910"	68249	"polyhomeotic homolog 1"	12062
"67911"	68250	"EDR1"	12062
"67912"	68251	"HPH1"	12062
"67913"	68252	"RAE28"	12062
"67914"	68253	"MCPH11"	12062
"67915"	68254	"PHC2"	12063
"67916"	68255	"polyhomeotic homolog 2"	12063
"67917"	68256	"EDR2"	12063
"67918"	68257	"HPH2"	12063
"67919"	68258	"PH2"	12063
"67920"	68259	"PHC3"	12064
"67921"	68260	"polyhomeotic homolog 3"	12064
"67922"	68261	"EDR3"	12064
"67923"	68262	"FLJ12967"	12064
"67924"	68263	"FLJ12729"	12064
"67925"	68264	"HPH3"	12064
"67926"	68265	"early development regulator 3"	12064
"67927"	68266	"polyhomeotic like 3"	12064
"67928"	68267	"PHETA1"	12065
"67929"	68268	"PH domain containing endocytic trafficking adaptor 1"	12065
"67930"	68269	"FAM109A"	12065
"67931"	68270	"FLJ32356"	12065
"67932"	68271	"SES1"	12065
"67933"	68272	"IPIP27A"	12065
"67934"	68273	"Sesquipedalian-1"	12065
"67935"	68274	"inositol polyphosphate phosphatase-interacting protein A"	12065
"67936"	68275	"PHETA2"	12066
"67937"	68276	"PH domain containing endocytic trafficking adaptor 2"	12066
"67938"	68277	"FAM109B"	12066
"67939"	68278	"DKFZp686J07229"	12066
"67940"	68279	"SES2"	12066
"67941"	68280	"IPIP27B"	12066
"67942"	68281	"Sesquipedalian-2"	12066
"67943"	68282	"inositol polyphosphate phosphatase-interacting protein B"	12066
"67944"	68283	"Ses2"	12066
"67945"	68284	"PHEX"	12067
"67946"	68285	"phosphate regulating endopeptidase homolog X-linked"	12067
"67947"	68286	"HYP"	12067
"67948"	68287	"HPDR"	12067
"67949"	68288	"PEX"	12067
"67950"	68289	"HPDR1"	12067
"67951"	68290	"HYP1"	12067
"67952"	68291	"XLH"	12067
"67953"	68292	"LXHR"	12067
"67954"	68293	"PHF1"	12068
"67955"	68294	"PHD finger protein 1"	12068
"67956"	68295	"MTF2L2"	12068
"67957"	68296	"TDRD19C"	12068
"67958"	68297	"PCL1"	12068
"67959"	68298	"tudor domain containing 19C"	12068
"67960"	68299	"polycomb-like 1"	12068
"67961"	68300	"PHF2"	12068
"67962"	68301	"hPHF1"	12068
"67963"	68302	"PHF2"	12069
"67964"	68303	"PHD finger protein 2"	12069
"67965"	68304	"KIAA0662"	12069
"67966"	68305	"JHDM1E"	12069
"67967"	68306	"CENP-35"	12069
"67968"	68307	"KDM7C"	12069
"67969"	68308	"jumonji C domain-containing histone demethylase 1E"	12069
"67970"	68309	"centromere protein 35"	12069
"67971"	68310	"GRC5"	12069
"67972"	68311	"PHF3"	12070
"67973"	68312	"PHD finger protein 3"	12070
"67974"	68313	"PHF5A"	12071
"67975"	68314	"PHD finger protein 5A"	12071
"67976"	68315	"MGC1346"	12071
"67977"	68316	"SF3b14b"	12071
"67978"	68317	"INI"	12071
"67979"	68318	"bK223H9.2"	12071
"67980"	68319	"Rds3"	12071
"67981"	68320	"SAP14b"	12071
"67982"	68321	"SF3B7"	12071
"67983"	68322	"splicing factor 3b, subunit 7"	12071
"67984"	68323	"PHF6"	12072
"67985"	68324	"PHD finger protein 6"	12072
"67986"	68325	"BFLS"	12072
"67987"	68326	"BORJ"	12072
"67988"	68327	"KIAA1823"	12072
"67989"	68328	"MGC14797"	12072
"67990"	68329	"CENP-31"	12072
"67991"	68330	"centromere protein 31"	12072
"67992"	68331	"PHF7"	12073
"67993"	68332	"PHD finger protein 7"	12073
"67994"	68333	"NYD-SP6"	12073
"67995"	68334	"HSPC226"	12073
"67996"	68335	"HSPC045"	12073
"67997"	68336	"PHF8"	12074
"67998"	68337	"PHD finger protein 8"	12074
"67999"	68338	"ZNF422"	12074
"68000"	68339	"KIAA1111"	12074
"68001"	68340	"JHDM1F"	12074
"68002"	68341	"KDM7B"	12074
"68003"	68342	"jumonji C domain-containing histone demethylase 1F"	12074
"68004"	68343	"MRXSSD"	12074
"68005"	68344	"PHF10"	12075
"68006"	68345	"PHD finger protein 10"	12075
"68007"	68346	"FLJ10975"	12075
"68008"	68347	"XAP135"	12075
"68009"	68348	"BAF45a"	12075
"68010"	68349	"BAF45A"	12075
"68011"	68350	"PHF11"	12076
"68012"	68351	"PHD finger protein 11"	12076
"68013"	68352	"NY-REN-34"	12076
"68014"	68353	"BCAP"	12076
"68015"	68354	"IGER"	12076
"68016"	68355	"IgE responsiveness (atopic)"	12076
"68017"	68356	"APY"	12076
"68018"	68357	"IGEL"	12076
"68019"	68358	"IGHER"	12076
"68020"	68359	"NYREN34"	12076
"68021"	68360	"PHF12"	12077
"68022"	68361	"PHD finger protein 12"	12077
"68023"	68362	"PF1"	12077
"68024"	68363	"KIAA1523"	12077
"68025"	68364	"PHF13"	12078
"68026"	68365	"PHD finger protein 13"	12078
"68027"	68366	"MGC43399"	12078
"68028"	68367	"PHF5"	12078
"68029"	68368	"SPOC1"	12078
"68030"	68369	"PHF14"	12079
"68031"	68370	"PHD finger protein 14"	12079
"68032"	68371	"KIAA0783"	12079
"68033"	68372	"PHF19"	12080
"68034"	68373	"PHD finger protein 19"	12080
"68035"	68374	"DKFZP727G051"	12080
"68036"	68375	"PCL3"	12080
"68037"	68376	"MTF2L1"	12080
"68038"	68377	"TDRD19B"	12080
"68039"	68378	"polycomb-like 3"	12080
"68040"	68379	"tudor domain containing 19B"	12080
"68041"	68380	"PHF20"	12081
"68042"	68381	"PHD finger protein 20"	12081
"68043"	68382	"C20orf104"	12081
"68044"	68383	"dJ1121G12.1"	12081
"68045"	68384	"TDRD20A"	12081
"68046"	68385	"tudor domain containing 20A"	12081
"68047"	68386	"GLEA2"	12081
"68048"	68387	"HCA58"	12081
"68049"	68388	"NZF"	12081
"68050"	68389	"TZP"	12081
"68051"	68390	"PHF20L1"	12082
"68052"	68391	"PHD finger protein 20 like 1"	12082
"68053"	68392	"CGI-72"	12082
"68054"	68393	"FLJ13649"	12082
"68055"	68394	"MGC64923"	12082
"68056"	68395	"FLJ21615"	12082
"68057"	68396	"TDRD20B"	12082
"68058"	68397	"tudor domain containing 20B"	12082
"68059"	68398	"URLC1"	12082
"68060"	68399	"PHF21A"	12083
"68061"	68400	"PHD finger protein 21A"	12083
"68062"	68401	"BHC80"	12083
"68063"	68402	"KIAA1696"	12083
"68064"	68403	"BM-006"	12083
"68065"	68404	"PHF21B"	12084
"68066"	68405	"PHD finger protein 21B"	12084
"68067"	68406	"PHF4"	12084
"68068"	68407	"BHC80L"	12084
"68069"	68408	"FLJ34161"	12084
"68070"	68409	"PHF23"	12085
"68071"	68410	"PHD finger protein 23"	12085
"68072"	68411	"MGC2941"	12085
"68073"	68412	"FLJ16355"	12085
"68074"	68413	"hJUNE-1b"	12085
"68075"	68414	"PHF24"	12086
"68076"	68415	"PHD finger protein 24"	12086
"68077"	68416	"KIAA1045"	12086
"68078"	68417	"PHGDH"	12087
"68079"	68418	"phosphoglycerate dehydrogenase"	12087
"68080"	68419	"SERA"	12087
"68081"	68420	"PGDH"	12087
"68082"	68421	"PDG"	12087
"68083"	68422	"3-PGDH"	12087
"68084"	68423	"3PGDH"	12087
"68085"	68424	"HEL-S-113"	12087
"68086"	68425	"NLS"	12087
"68087"	68426	"NLS1"	12087
"68088"	68427	"PGAD"	12087
"68089"	68428	"PGD"	12087
"68090"	68429	"PHGDHD"	12087
"68091"	68430	"PHGR1"	12088
"68092"	68431	"proline, histidine and glycine rich 1"	12088
"68093"	68432	"PHIP"	12089
"68094"	68433	"pleckstrin homology domain interacting protein"	12089
"68095"	68434	"WDR11"	12089
"68096"	68435	"ndrp"	12089
"68097"	68436	"FLJ20705"	12089
"68098"	68437	"DCAF14"	12089
"68099"	68438	"BRWD2"	12089
"68100"	68439	"DDB1 and CUL4 associated factor 14"	12089
"68101"	68440	"PHKA1"	12090
"68102"	68441	"phosphorylase kinase regulatory subunit alpha 1"	12090
"68103"	68442	"PHKA"	12090
"68104"	68443	"PHKA2"	12091
"68105"	68444	"phosphorylase kinase regulatory subunit alpha 2"	12091
"68106"	68445	"PHK"	12091
"68107"	68446	"PYK"	12091
"68108"	68447	"GSD9A"	12091
"68109"	68448	"PYKL"	12091
"68110"	68449	"XLG"	12091
"68111"	68450	"XLG2"	12091
"68112"	68451	"PHKB"	12092
"68113"	68452	"phosphorylase kinase regulatory subunit beta"	12092
"68114"	68453	"PHKG1"	12093
"68115"	68454	"phosphorylase kinase catalytic subunit gamma 1"	12093
"68116"	68455	"PHKG"	12093
"68117"	68456	"PHKG2"	12094
"68118"	68457	"phosphorylase kinase catalytic subunit gamma 2"	12094
"68119"	68458	"GSD9C"	12094
"68120"	68459	"PHLDA1"	12095
"68121"	68460	"pleckstrin homology like domain family A member 1"	12095
"68122"	68461	"TDAG51"	12095
"68123"	68462	"DT1P1B11"	12095
"68124"	68463	"PHRIP"	12095
"68125"	68464	"proline-histidine rich protein"	12095
"68126"	68465	"PHLDA2"	12096
"68127"	68466	"pleckstrin homology like domain family A member 2"	12096
"68128"	68467	"TSSC3"	12096
"68129"	68468	"IPL"	12096
"68130"	68469	"BWR1C"	12096
"68131"	68470	"HLDA2"	12096
"68132"	68471	"BRW1C"	12096
"68133"	68472	"PHLDA3"	12097
"68134"	68473	"pleckstrin homology like domain family A member 3"	12097
"68135"	68474	"TIH1"	12097
"68136"	68475	"pleckstrin homology-like domain, family A, member 2"	12097
"68137"	68476	"PHLDB1"	12098
"68138"	68477	"pleckstrin homology like domain family B member 1"	12098
"68139"	68478	"FLJ00141"	12098
"68140"	68479	"LL5a"	12098
"68141"	68480	"KIAA0638"	12098
"68142"	68481	"LL5A"	12098
"68143"	68482	"PHLDB2"	12099
"68144"	68483	"pleckstrin homology like domain family B member 2"	12099
"68145"	68484	"LL5beta"	12099
"68146"	68485	"FLJ21791"	12099
"68147"	68486	"LL5b"	12099
"68148"	68487	"PHLDB3"	12100
"68149"	68488	"pleckstrin homology like domain family B member 3"	12100
"68150"	68489	"FLJ40193"	12100
"68151"	68490	"PHLPP1"	12101
"68152"	68491	"PH domain and leucine rich repeat protein phosphatase 1"	12101
"68153"	68492	"PLEKHE1"	12101
"68154"	68493	"PHLPP"	12101
"68155"	68494	"KIAA0606"	12101
"68156"	68495	"SCOP"	12101
"68157"	68496	"PPM3A"	12101
"68158"	68497	"protein phosphatase, Mg2+/Mn2+ dependent 3A"	12101
"68159"	68498	"PHLPP2"	12102
"68160"	68499	"PH domain and leucine rich repeat protein phosphatase 2"	12102
"68161"	68500	"PHLPPL"	12102
"68162"	68501	"KIAA0931"	12102
"68163"	68502	"PPM3B"	12102
"68164"	68503	"protein phosphatase, Mg2+/Mn2+ dependent 3B"	12102
"68165"	68504	"PHOSPHO1"	12103
"68166"	68505	"phosphoethanolamine/phosphocholine phosphatase"	12103
"68167"	68506	"PHOSPHO2"	12104
"68168"	68507	"phosphatase, orphan 2"	12104
"68169"	68508	"MGC22679"	12104
"68170"	68509	"PHOX2A"	12105
"68171"	68510	"paired like homeobox 2a"	12105
"68172"	68511	"ARIX"	12105
"68173"	68512	"FEOM2"	12105
"68174"	68513	"PMX2A"	12105
"68175"	68514	"CFEOM2"	12105
"68176"	68515	"NCAM2"	12105
"68177"	68516	"PHOX2B"	12106
"68178"	68517	"paired like homeobox 2b"	12106
"68179"	68518	"PMX2B"	12106
"68180"	68519	"Phox2b"	12106
"68181"	68520	"NBPhox"	12106
"68182"	68521	"CCHS"	12106
"68183"	68522	"NBLST2"	12106
"68184"	68523	"PHPT1"	12107
"68185"	68524	"phosphohistidine phosphatase 1"	12107
"68186"	68525	"PHP14"	12107
"68187"	68526	"HSPC141"	12107
"68188"	68527	"CGI-202"	12107
"68189"	68528	"DKFZp564M173"	12107
"68190"	68529	"bA216L13.10"	12107
"68191"	68530	"phosphohistidine phosphatase 14kDa"	12107
"68192"	68531	"sex-regulated protein janus-a"	12107
"68193"	68532	"HEL-S-132P"	12107
"68194"	68533	"PHP"	12107
"68195"	68534	"PHRF1"	12108
"68196"	68535	"PHD and ring finger domains 1"	12108
"68197"	68536	"RNF221"	12108
"68198"	68537	"KIAA1542"	12108
"68199"	68538	"PPP1R125"	12108
"68200"	68539	"CTD binding SR like protein rA9"	12108
"68201"	68540	"protein phosphatase 1, regulatory subunit 125"	12108
"68202"	68541	"PHTF1"	12109
"68203"	68542	"putative homeodomain transcription factor 1"	12109
"68204"	68543	"PHTF"	12109
"68205"	68544	"PHTF2"	12110
"68206"	68545	"putative homeodomain transcription factor 2"	12110
"68207"	68546	"DKFZp434D166"	12110
"68208"	68547	"PHYH"	12111
"68209"	68548	"phytanoyl-CoA 2-hydroxylase"	12111
"68210"	68549	"PAHX"	12111
"68211"	68550	"RD"	12111
"68212"	68551	"PHYH1"	12111
"68213"	68552	"Refsum disease"	12111
"68214"	68553	"phytanoyl-CoA dioxygenase"	12111
"68215"	68554	"LN1"	12111
"68216"	68555	"LNAP1"	12111
"68217"	68556	"PHYHD1"	12112
"68218"	68557	"phytanoyl-CoA dioxygenase domain containing 1"	12112
"68219"	68558	"MGC16638"	12112
"68220"	68559	"PHYHIP"	12113
"68221"	68560	"phytanoyl-CoA 2-hydroxylase interacting protein"	12113
"68222"	68561	"DYRK1AP3"	12113
"68223"	68562	"KIAA0273"	12113
"68224"	68563	"PAHX-AP"	12113
"68225"	68564	"PAHXAP1"	12113
"68226"	68565	"PHYHIPL"	12114
"68227"	68566	"phytanoyl-CoA 2-hydroxylase interacting protein like"	12114
"68228"	68567	"KIAA1796"	12114
"68229"	68568	"Em:AC025038.1"	12114
"68230"	68569	"PHYKPL"	12115
"68231"	68570	"5-phosphohydroxy-L-lysine phospho-lyase"	12115
"68232"	68571	"AGXT2L2"	12115
"68233"	68572	"MGC15875"	12115
"68234"	68573	"5-phosphonooxy-L-lysine phospho-lyase"	12115
"68235"	68574	"PHLU"	12115
"68236"	68575	"PI3"	12116
"68237"	68576	"peptidase inhibitor 3"	12116
"68238"	68577	"ESI"	12116
"68239"	68578	"SKALP"	12116
"68240"	68579	"ELAFIN"	12116
"68241"	68580	"WAP3"	12116
"68242"	68581	"WFDC14"	12116
"68243"	68582	"cementoin"	12116
"68244"	68583	"skin-derived antileukoproteinase"	12116
"68245"	68584	"trappin-2"	12116
"68246"	68585	"PI4K2A"	12117
"68247"	68586	"phosphatidylinositol 4-kinase type 2 alpha"	12117
"68248"	68587	"PI4KII"	12117
"68249"	68588	"DKFZP761G1923"	12117
"68250"	68589	"PIK42A"	12117
"68251"	68590	"PI4K2B"	12118
"68252"	68591	"phosphatidylinositol 4-kinase type 2 beta"	12118
"68253"	68592	"PI4KIIB"	12118
"68254"	68593	"FLJ11105"	12118
"68255"	68594	"PIK42B"	12118
"68256"	68595	"PI4KA"	12119
"68257"	68596	"phosphatidylinositol 4-kinase alpha"	12119
"68258"	68597	"PIK4CA"	12119
"68259"	68598	"PI4K-ALPHA"	12119
"68260"	68599	"pi4K230"	12119
"68261"	68600	"phosphatidylinositol 4-kinase IIIÎ±"	12119
"68262"	68601	"phosphatidylinositol 4-kinase III alpha"	12119
"68263"	68602	"PMGYCHA"	12119
"68264"	68603	"PI4KB"	12120
"68265"	68604	"phosphatidylinositol 4-kinase beta"	12120
"68266"	68605	"PIK4CB"	12120
"68267"	68606	"PI4K-BETA"	12120
"68268"	68607	"pi4K92"	12120
"68269"	68608	"NPIK"	12120
"68270"	68609	"PI4K92"	12120
"68271"	68610	"PI4KBETA"	12120
"68272"	68611	"PI4KIIIBETA"	12120
"68273"	68612	"PI15"	12121
"68274"	68613	"peptidase inhibitor 15"	12121
"68275"	68614	"P25TI"	12121
"68276"	68615	"CRISP8"	12121
"68277"	68616	"P24TI"	12121
"68278"	68617	"PI16"	12122
"68279"	68618	"peptidase inhibitor 16"	12122
"68280"	68619	"MGC45378"	12122
"68281"	68620	"dJ90K10.5"	12122
"68282"	68621	"MSMBBP"	12122
"68283"	68622	"CD364"	12122
"68284"	68623	"microseminoprotein, beta-binding protein"	12122
"68285"	68624	"CRISP9"	12122
"68286"	68625	"PSPBP"	12122
"68287"	68626	"PIANP"	12123
"68288"	68627	"PILR alpha associated neural protein"	12123
"68289"	68628	"C12orf53"	12123
"68290"	68629	"DKFZp547D2210"	12123
"68291"	68630	"PANP"	12123
"68292"	68631	"PILR-associating neural protein"	12123
"68293"	68632	"LEDA1"	12123
"68294"	68633	"leda-1"	12123
"68295"	68634	"PIAS1"	12124
"68296"	68635	"protein inhibitor of activated STAT 1"	12124
"68297"	68636	"DDXBP1"	12124
"68298"	68637	"GBP"	12124
"68299"	68638	"GU/RH-II"	12124
"68300"	68639	"ZMIZ3"	12124
"68301"	68640	"zinc finger, MIZ-type containing 3"	12124
"68302"	68641	"PIAS2"	12125
"68303"	68642	"protein inhibitor of activated STAT 2"	12125
"68304"	68643	"PIASX-BETA"	12125
"68305"	68644	"miz"	12125
"68306"	68645	"PIASX-ALPHA"	12125
"68307"	68646	"ZMIZ4"	12125
"68308"	68647	"ARIP3"	12125
"68309"	68648	"zinc finger, MIZ-type containing 4"	12125
"68310"	68649	"DIP"	12125
"68311"	68650	"MIZ1"	12125
"68312"	68651	"PIASX"	12125
"68313"	68652	"SIZ2"	12125
"68314"	68653	"PIAS3"	12126
"68315"	68654	"protein inhibitor of activated STAT 3"	12126
"68316"	68655	"FLJ14651"	12126
"68317"	68656	"ZMIZ5"	12126
"68318"	68657	"zinc finger, MIZ-type containing 5"	12126
"68319"	68658	"PIAS4"	12127
"68320"	68659	"protein inhibitor of activated STAT 4"	12127
"68321"	68660	"Piasg"	12127
"68322"	68661	"PIASY"	12127
"68323"	68662	"FLJ12419"	12127
"68324"	68663	"ZMIZ6"	12127
"68325"	68664	"zinc finger, MIZ-type containing 6"	12127
"68326"	68665	"PIAS-gamma"	12127
"68327"	68666	"PIBF1"	12128
"68328"	68667	"progesterone immunomodulatory binding factor 1"	12128
"68329"	68668	"C13orf24"	12128
"68330"	68669	"CEP90"	12128
"68331"	68670	"progesterone-induced blocking factor 1"	12128
"68332"	68671	"JBTS33"	12128
"68333"	68672	"PIBF"	12128
"68334"	68673	"PICALM"	12129
"68335"	68674	"phosphatidylinositol binding clathrin assembly protein"	12129
"68336"	68675	"CALM"	12129
"68337"	68676	"CLTH"	12129
"68338"	68677	"LAP"	12129
"68339"	68678	"PICK1"	12130
"68340"	68679	"protein interacting with PRKCA 1"	12130
"68341"	68680	"PRKCABP"	12130
"68342"	68681	"dJ1039K5"	12130
"68343"	68682	"MGC15204"	12130
"68344"	68683	"PICK"	12130
"68345"	68684	"PID1"	12131
"68346"	68685	"phosphotyrosine interaction domain containing 1"	12131
"68347"	68686	"NYGGF4"	12131
"68348"	68687	"FLJ20701"	12131
"68349"	68688	"HMFN2073"	12131
"68350"	68689	"P-CLI1"	12131
"68351"	68690	"PCLI1"	12131
"68352"	68691	"PIDD1"	12132
"68353"	68692	"p53-induced death domain protein 1"	12132
"68354"	68693	"LRDD"	12132
"68355"	68694	"PIDD"	12132
"68356"	68695	"MGC16925"	12132
"68357"	68696	"DKFZp434D229"	12132
"68358"	68697	"PIEZO1"	12133
"68359"	68698	"piezo type mechanosensitive ion channel component 1"	12133
"68360"	68699	"FAM38A"	12133
"68361"	68700	"KIAA0233"	12133
"68362"	68701	"DHS"	12133
"68363"	68702	"LMPH3"	12133
"68364"	68703	"Mib"	12133
"68365"	68704	"PIEZO2"	12134
"68366"	68705	"piezo type mechanosensitive ion channel component 2"	12134
"68367"	68706	"FAM38B2"	12134
"68368"	68707	"C18orf30"	12134
"68369"	68708	"C18orf58"	12134
"68370"	68709	"FAM38B"	12134
"68371"	68710	"FLJ23403"	12134
"68372"	68711	"FLJ23144"	12134
"68373"	68712	"HsT748"	12134
"68374"	68713	"HsT771"	12134
"68375"	68714	"FLJ34907"	12134
"68376"	68715	"DA3"	12134
"68377"	68716	"DA5"	12134
"68378"	68717	"DAIPT"	12134
"68379"	68718	"MWKS"	12134
"68380"	68719	"PIF1"	12135
"68381"	68720	"PIF1 5'-to-3' DNA helicase"	12135
"68382"	68721	"C15orf20"	12135
"68383"	68722	"FLJ22692"	12135
"68384"	68723	"PIF"	12135
"68385"	68724	"PIFO"	12136
"68386"	68725	"primary cilia formation"	12136
"68387"	68726	"C1orf88"	12136
"68388"	68727	"FLJ23853"	12136
"68389"	68728	"pitchfork"	12136
"68390"	68729	"PIGA"	12137
"68391"	68730	"phosphatidylinositol glycan anchor biosynthesis class A"	12137
"68392"	68731	"GPI3"	12137
"68393"	68732	"paroxysmal nocturnal hemoglobinuria"	12137
"68394"	68733	"phosphatidylinositol N-acetylglucosaminyltransferase"	12137
"68395"	68734	"MCAHS2"	12137
"68396"	68735	"PIG-A"	12137
"68397"	68736	"PNH1"	12137
"68398"	68737	"PIGB"	12138
"68399"	68738	"phosphatidylinositol glycan anchor biosynthesis class B"	12138
"68400"	68739	"GPI mannosyltransferase 3"	12138
"68401"	68740	"dol-P-Man dependent GPI mannosyltransferase"	12138
"68402"	68741	"GPI-MT-III"	12138
"68403"	68742	"PIG-B"	12138
"68404"	68743	"PIGBOS1"	12139
"68405"	68744	"PIGB opposite strand 1"	12139
"68406"	68745	"HP06981"	12139
"68407"	68746	"PIGC"	12140
"68408"	68747	"phosphatidylinositol glycan anchor biosynthesis class C"	12140
"68409"	68748	"phosphatidylinositol N-acetylglucosaminyltransferase"	12140
"68410"	68749	"GPI2"	12140
"68411"	68750	"GPIBD16"	12140
"68412"	68751	"MRT62"	12140
"68413"	68752	"PIGF"	12141
"68414"	68753	"phosphatidylinositol glycan anchor biosynthesis class F"	12141
"68415"	68754	"PIGG"	12142
"68416"	68755	"phosphatidylinositol glycan anchor biosynthesis class G"	12142
"68417"	68756	"FLJ20265"	12142
"68418"	68757	"GPI7"	12142
"68419"	68758	"LAS21"	12142
"68420"	68759	"MRT53"	12142
"68421"	68760	"PRO4405"	12142
"68422"	68761	"RLGS1930"	12142
"68423"	68762	"PIGH"	12143
"68424"	68763	"phosphatidylinositol glycan anchor biosynthesis class H"	12143
"68425"	68764	"GPI-H"	12143
"68426"	68765	"phosphatidylinositol N-acetylglucosaminyltransferase subunit"	12143
"68427"	68766	"PIGK"	12144
"68428"	68767	"phosphatidylinositol glycan anchor biosynthesis class K"	12144
"68429"	68768	"hGPI8"	12144
